Experiment Name,Well Name,Cluster ID,Cluster Area (um^2),Number of Nuclei,Cluster Mean Intenisty,Cluster Perimeter (um),Cluster Convex Hull (um),Cluster Convex Hull to Perimeter Ratio,Cluster Distance from Well Edge (um)
,,,,,,,,,
110520_proxOrg_FFU,E12,5,9771.5601,13,750.291,761.554,513.015,0.6736,449.0606
,,,,,,,,,
110520_proxOrg_FFU,E12,6,59634.3862,66,618.2732,1958.192,1065.0144,0.5439,479.8461
,,,,,,,,,
110520_proxOrg_FFU,E12,7,3356.7208,4,636.0973,269.2824,258.1748,0.9588,235.4325
,,,,,,,,,
110520_proxOrg_FFU,E12,8,1352.0499,1,576.877,162.7812,157.0153,0.9646,320.8178
,,,,,,,,,
110520_proxOrg_FFU,E12,9,519.1915,0,561.4062,90.7939,89.6556,0.9875,707.4295
,,,,,,,,,
110520_proxOrg_FFU,E12,10,1062.5939,0,520.7909,123.4239,120.1308,0.9733,153.4879
,,,,,,,,,
110520_proxOrg_FFU,E12,11,691.8966,2,845.4984,98.6323,96.3772,0.9771,74.4196
,,,,,,,,,
110520_proxOrg_FFU,E12,12,42346.6553,58,611.9107,1810.9044,919.5325,0.5078,1139.2814
,,,,,,,,,
110520_proxOrg_FFU,E12,13,1013.0959,0,555.7132,141.7398,136.1618,0.9606,988.4971
,,,,,,,,,
110520_proxOrg_FFU,E12,14,888.2747,2,1218.2919,113.0506,110.4219,0.9767,66.5398
,,,,,,,,,
110520_proxOrg_FFU,E12,15,4342.9156,5,722.8802,301.5132,277.1716,0.9193,174.4486
,,,,,,,,,
110520_proxOrg_FFU,E12,16,1709.2967,1,569.6424,188.3889,181.266,0.9622,105.7537
,,,,,,,,,
110520_proxOrg_FFU,E12,17,7239.0894,6,726.7312,468.9597,400.1351,0.8532,203.7165
,,,,,,,,,
110520_proxOrg_FFU,E12,18,4752.3505,2,551.0499,320.1851,295.9559,0.9243,41.0088
,,,,,,,,,
110520_proxOrg_FFU,E12,19,661.2293,1,521.7258,160.9582,139.2431,0.8651,56.7514
,,,,,,,,,
110520_proxOrg_FFU,F01,1,6297.0124,6,701.3439,467.4801,379.6782,0.8122,363.4521
,,,,,,,,,
110520_proxOrg_FFU,F01,2,4364.4365,8,774.1355,316.5824,286.242,0.9042,345.0345
,,,,,,,,,
110520_proxOrg_FFU,F01,3,11087.5625,10,630.4164,765.3906,591.8726,0.7733,407.3177
,,,,,,,,,
110520_proxOrg_FFU,F01,4,4060.9919,6,658.7724,280.4413,253.9328,0.9055,335.895
,,,,,,,,,
110520_proxOrg_FFU,F01,5,6481.016,12,670.8753,679.1325,565.5861,0.8328,243.8124
,,,,,,,,,
110520_proxOrg_FFU,F01,6,866.2158,1,529.9702,120.9933,117.0883,0.9677,300.4283
,,,,,,,,,
110520_proxOrg_FFU,F01,7,12436.9223,33,844.1528,758.7064,522.288,0.6884,444.8193
,,,,,,,,,
110520_proxOrg_FFU,F01,8,881.8185,2,577.8835,114.0879,111.6275,0.9784,384.8739
,,,,,,,,,
110520_proxOrg_FFU,F01,9,1066.3601,1,624.0298,131.2623,127.5452,0.9717,373.2171
,,,,,,,,,
110520_proxOrg_FFU,F01,10,446.5585,0,534.3795,100.8544,99.6152,0.9877,7.6513
,,,,,,,,,
110520_proxOrg_FFU,F01,11,27704.9177,31,673.8174,1602.6336,834.843,0.5209,234.7123
,,,,,,,,,
110520_proxOrg_FFU,F01,12,1338.5994,1,522.412,179.2741,160.6042,0.8959,335.2848
,,,,,,,,,
110520_proxOrg_FFU,F01,13,1324.6108,2,730.5902,151.4317,145.2714,0.9593,372.1886
,,,,,,,,,
110520_proxOrg_FFU,F01,14,2579.8167,6,537.996,193.9009,187.7081,0.9681,25.5261
,,,,,,,,,
110520_proxOrg_FFU,F01,15,1178.2687,1,809.9384,148.8663,144.705,0.972,136.8952
,,,,,,,,,
110520_proxOrg_FFU,F01,16,6620.9018,16,730.5176,446.6293,364.3553,0.8158,150.057
,,,,,,,,,
110520_proxOrg_FFU,F01,17,8105.8432,3,559.4061,501.4981,415.8134,0.8291,30.8074
,,,,,,,,,
110520_proxOrg_FFU,F01,18,12506.3272,29,833.8095,612.9953,493.668,0.8053,344.9045
,,,,,,,,,
110520_proxOrg_FFU,F01,19,1799.6844,3,705.2439,193.1153,174.4883,0.9035,26.8539
,,,,,,,,,
110520_proxOrg_FFU,F01,20,45827.6592,66,649.4878,1400.3909,978.3771,0.6986,139.3322
,,,,,,,,,
110520_proxOrg_FFU,F01,21,1921.2775,1,633.8093,174.7689,170.9978,0.9784,16.7361
,,,,,,,,,
110520_proxOrg_FFU,F01,22,691.3586,0,537.8467,99.6696,97.52,0.9784,160.4873
,,,,,,,,,
110520_proxOrg_FFU,F02,1,10444.0879,10,716.4115,522.1329,471.8757,0.9037,156.0653
,,,,,,,,,
110520_proxOrg_FFU,F02,2,1505.3863,1,620.9382,152.1562,148.3182,0.9748,32.2883
,,,,,,,,,
110520_proxOrg_FFU,F02,3,6101.1723,10,721.2088,480.5788,420.4943,0.875,36.877
,,,,,,,,,
110520_proxOrg_FFU,F02,4,793.0448,1,644.922,118.0593,115.1417,0.9753,10.6337
,,,,,,,,,
110520_proxOrg_FFU,F02,5,747.3129,1,638.5508,101.4926,99.6706,0.982,136.8438
,,,,,,,,,
110520_proxOrg_FFU,F02,6,1357.4301,1,812.367,146.3925,141.2824,0.9651,28.6648
,,,,,,,,,
110520_proxOrg_FFU,F02,7,15416.4896,9,622.2059,900.6852,660.4498,0.7333,49.793
,,,,,,,,,
110520_proxOrg_FFU,F02,8,552.5489,1,762.8832,99.6391,93.1861,0.9352,7.6071
,,,,,,,,,
110520_proxOrg_FFU,F02,9,2247.857,2,802.1573,198.1545,190.618,0.962,183.2628
,,,,,,,,,
110520_proxOrg_FFU,F02,10,1589.8557,1,606.0623,161.2836,157.3684,0.9757,16.9662
,,,,,,,,,
110520_proxOrg_FFU,F02,11,3397.0725,2,578.1212,315.3365,299.7607,0.9506,277.1417
,,,,,,,,,
110520_proxOrg_FFU,F02,12,16256.8803,17,656.4483,847.9291,587.0268,0.6923,339.7504
,,,,,,,,,
110520_proxOrg_FFU,F02,13,21813.0361,17,648.7232,1185.4054,778.401,0.6567,208.7815
,,,,,,,,,
110520_proxOrg_FFU,F02,14,2433.4746,3,615.1419,254.9378,232.8125,0.9132,291.9101
,,,,,,,,,
110520_proxOrg_FFU,F02,15,23168.8522,42,658.4927,1148.227,822.5718,0.7164,175.7527
,,,,,,,,,
110520_proxOrg_FFU,F02,16,1277.2648,1,681.912,134.8344,131.5117,0.9754,88.2683
,,,,,,,,,
110520_proxOrg_FFU,F02,17,4329.465,6,751.7977,344.5596,285.547,0.8287,210.236
,,,,,,,,,
110520_proxOrg_FFU,F02,18,1257.896,1,765.1471,149.535,143.1881,0.9576,164.9413
,,,,,,,,,
110520_proxOrg_FFU,F02,19,1194.9474,0,688.6506,133.9446,130.1582,0.9717,166.6311
,,,,,,,,,
110520_proxOrg_FFU,F02,20,6033.3815,3,658.7157,378.6134,339.8037,0.8975,174.1843
,,,,,,,,,
110520_proxOrg_FFU,F02,21,21171.7136,29,704.476,1150.1847,772.631,0.6717,563.4154
,,,,,,,,,
110520_proxOrg_FFU,F02,22,9396.5586,7,713.0129,663.2598,488.7123,0.7368,210.9378
,,,,,,,,,
110520_proxOrg_FFU,F02,23,3237.2799,0,536.1484,232.8896,222.4515,0.9552,28.0391
,,,,,,,,,
110520_proxOrg_FFU,F02,24,583.2161,0,569.3072,97.595,95.2743,0.9762,410.8506
,,,,,,,,,
110520_proxOrg_FFU,F03,1,4392.4136,4,594.8335,291.14,273.5786,0.9397,147.4116
,,,,,,,,,
110520_proxOrg_FFU,F03,2,1491.9357,3,605.2784,165.9974,159.9496,0.9636,93.6648
,,,,,,,,,
110520_proxOrg_FFU,F03,3,22805.1491,21,609.57,1107.845,821.0202,0.7411,186.0113
,,,,,,,,,
110520_proxOrg_FFU,F03,4,2529.2426,6,724.7718,281.6566,237.4069,0.8429,83.228
,,,,,,,,,
110520_proxOrg_FFU,F03,5,1159.4379,1,879.406,128.1071,124.6878,0.9733,197.9953
,,,,,,,,,
110520_proxOrg_FFU,F03,6,2554.5296,4,618.6746,198.1977,191.4435,0.9659,284.0392
,,,,,,,,,
110520_proxOrg_FFU,F03,7,6110.3187,6,610.316,532.0154,394.3275,0.7412,371.4739
,,,,,,,,,
110520_proxOrg_FFU,F03,8,8736.9433,4,715.5364,422.0895,380.2303,0.9008,62.1457
,,,,,,,,,
110520_proxOrg_FFU,F03,9,1389.7115,0,535.5583,145.6374,142.1598,0.9761,291.2977
,,,,,,,,,
110520_proxOrg_FFU,F03,10,524.5717,2,681.8923,84.8217,83.4028,0.9833,74.3216
,,,,,,,,,
110520_proxOrg_FFU,F03,11,589.6724,3,589.5173,91.905,90.3287,0.9828,137.8418
,,,,,,,,,
110520_proxOrg_FFU,F03,12,887.1987,2,743.5907,124.1358,120.4484,0.9703,573.4736
,,,,,,,,,
110520_proxOrg_FFU,F03,13,837.7006,2,654.0777,111.4362,109.1437,0.9794,624.1352
,,,,,,,,,
110520_proxOrg_FFU,F03,14,5863.3665,3,696.7,429.0559,381.3785,0.8889,748.2559
,,,,,,,,,
110520_proxOrg_FFU,F03,15,32214.0822,43,632.9697,1580.2295,958.0906,0.6063,556.6304
,,,,,,,,,
110520_proxOrg_FFU,F03,16,1241.2173,1,717.231,139.4871,135.6158,0.9722,582.0324
,,,,,,,,,
110520_proxOrg_FFU,F03,17,574.6078,1,544.6124,101.1061,99.5025,0.9841,759.1982
,,,,,,,,,
110520_proxOrg_FFU,F03,18,6282.4858,8,729.3097,385.4018,351.5083,0.9121,825.8449
,,,,,,,,,
110520_proxOrg_FFU,F03,19,862.9877,1,563.1808,112.6209,111.1981,0.9874,678.7182
,,,,,,,,,
110520_proxOrg_FFU,F03,20,943.153,1,568.9042,114.1922,112.2609,0.9831,769.9691
,,,,,,,,,
110520_proxOrg_FFU,F03,21,603.661,1,639.6417,91.727,90.1421,0.9827,770.8092
,,,,,,,,,
110520_proxOrg_FFU,F03,22,518.6534,1,559.9419,87.148,85.7459,0.9839,367.0807
,,,,,,,,,
110520_proxOrg_FFU,F03,23,1035.6928,1,568.9366,173.2892,164.198,0.9475,405.9409
,,,,,,,,,
110520_proxOrg_FFU,F03,24,7622.6992,10,656.8649,541.6336,394.6055,0.7285,553.6883
,,,,,,,,,
110520_proxOrg_FFU,F03,25,4349.3719,6,740.0245,439.5155,341.271,0.7765,26.93
,,,,,,,,,
110520_proxOrg_FFU,F03,26,20899.4743,20,652.1414,1022.8886,748.5797,0.7318,244.1071
,,,,,,,,,
110520_proxOrg_FFU,F03,27,6590.2345,11,718.4602,392.4978,360.9654,0.9197,579.6812
,,,,,,,,,
110520_proxOrg_FFU,F03,28,2086.9883,1,657.7896,180.3725,173.9478,0.9644,181.0889
,,,,,,,,,
110520_proxOrg_FFU,F03,29,2577.6646,3,687.5327,265.4891,238.3223,0.8977,168.8897
,,,,,,,,,
110520_proxOrg_FFU,F03,30,4562.9667,1,596.9044,321.9164,305.2811,0.9483,204.8232
,,,,,,,,,
110520_proxOrg_FFU,F03,31,19854.0971,32,653.7007,1016.5351,715.6105,0.704,399.8116
,,,,,,,,,
110520_proxOrg_FFU,F03,32,1403.7001,0,512.4285,175.6282,155.1687,0.8835,15.7383
,,,,,,,,,
110520_proxOrg_FFU,F03,33,1104.5597,3,662.7443,153.1935,139.679,0.9118,114.738
,,,,,,,,,
110520_proxOrg_FFU,F03,34,3525.6598,7,762.6524,311.9297,276.7683,0.8873,33.4616
,,,,,,,,,
110520_proxOrg_FFU,F03,35,1331.067,5,571.7243,219.8773,197.8592,0.8999,39.7339
,,,,,,,,,
110520_proxOrg_FFU,F04,1,1885.23,2,854.7206,172.9027,166.4531,0.9627,558.2064
,,,,,,,,,
110520_proxOrg_FFU,F04,2,528.3378,1,678.2434,83.7843,83.5576,0.9973,42.3956
,,,,,,,,,
110520_proxOrg_FFU,F04,3,399.7505,1,577.2369,75.6637,75.0327,0.9917,7.5976
,,,,,,,,,
110520_proxOrg_FFU,F04,4,1069.5882,1,524.8858,143.1331,138.4975,0.9676,326.6863
,,,,,,,,,
110520_proxOrg_FFU,F04,5,1388.6354,2,766.3723,144.4221,140.2202,0.9709,152.6192
,,,,,,,,,
110520_proxOrg_FFU,F04,6,6955.5516,10,658.3506,562.4106,476.6805,0.8476,159.0456
,,,,,,,,,
110520_proxOrg_FFU,F04,7,1448.3559,4,839.4662,165.8194,159.6991,0.9631,254.239
,,,,,,,,,
110520_proxOrg_FFU,F04,8,21137.8182,20,612.8368,1178.3094,838.8866,0.7119,145.905
,,,,,,,,,
110520_proxOrg_FFU,F04,9,525.6477,0,843.2436,84.214,83.4127,0.9905,157.8406
,,,,,,,,,
110520_proxOrg_FFU,F04,10,1872.3174,1,596.3089,171.4357,165.0479,0.9627,387.1579
,,,,,,,,,
110520_proxOrg_FFU,F04,11,1302.5519,0,535.6076,196.0925,170.1678,0.8678,620.4612
,,,,,,,,,
110520_proxOrg_FFU,F04,12,3746.7869,8,623.8099,320.8054,278.655,0.8686,499.6551
,,,,,,,,,
110520_proxOrg_FFU,F04,13,2521.1723,3,661.6551,279.7294,253.7145,0.907,169.9519
,,,,,,,,,
110520_proxOrg_FFU,F04,14,1234.7611,1,575.9028,133.7234,129.9666,0.9719,243.5607
,,,,,,,,,
110520_proxOrg_FFU,F04,15,2307.0394,3,687.2808,264.2432,246.9465,0.9345,66.4524
,,,,,,,,,
110520_proxOrg_FFU,F04,16,2804.172,6,683.7145,339.1518,270.7343,0.7983,230.5636
,,,,,,,,,
110520_proxOrg_FFU,F04,17,505.7409,3,591.75,91.6533,90.0301,0.9823,393.1111
,,,,,,,,,
110520_proxOrg_FFU,F04,18,2005.2089,1,576.4398,206.8091,197.4327,0.9547,165.3087
,,,,,,,,,
110520_proxOrg_FFU,F04,19,1888.4581,1,695.9239,192.7162,184.5144,0.9574,94.9456
,,,,,,,,,
110520_proxOrg_FFU,F04,20,9710.2256,11,699.4868,644.9439,496.5211,0.7699,238.1912
,,,,,,,,,
110520_proxOrg_FFU,F04,21,1752.8765,7,647.1624,183.3802,169.7917,0.9259,88.7819
,,,,,,,,,
110520_proxOrg_FFU,F05,1,1909.441,1,679.5649,181.3793,172.0154,0.9484,471.688
,,,,,,,,,
110520_proxOrg_FFU,F05,2,1160.514,3,899.2411,126.1062,123.4532,0.979,445.5342
,,,,,,,,,
110520_proxOrg_FFU,F05,3,821.56,1,604.9325,108.3979,105.7867,0.9759,450.0281
,,,,,,,,,
110520_proxOrg_FFU,F05,4,3257.7247,2,606.3361,268.8222,246.0889,0.9154,439.9166
,,,,,,,,,
110520_proxOrg_FFU,F05,5,25639.9883,34,622.3748,971.8563,700.6496,0.7209,349.6893
,,,,,,,,,
110520_proxOrg_FFU,F05,6,8731.5631,13,613.4445,598.6507,449.072,0.7501,218.1355
,,,,,,,,,
110520_proxOrg_FFU,F05,7,3850.6252,6,672.1572,254.109,240.6013,0.9468,219.8776
,,,,,,,,,
110520_proxOrg_FFU,F05,8,1473.6429,1,573.5181,166.3839,161.7079,0.9719,273.4276
,,,,,,,,,
110520_proxOrg_FFU,F05,9,627.872,3,645.0446,94.1576,92.69,0.9844,38.7615
,,,,,,,,,
110520_proxOrg_FFU,F05,10,1186.8771,1,560.359,150.5418,144.0099,0.9566,265.5559
,,,,,,,,,
110520_proxOrg_FFU,F05,11,19985.9125,28,609.849,1105.4755,735.1053,0.665,329.5971
,,,,,,,,,
110520_proxOrg_FFU,F05,12,493.3664,0,564.3348,137.7811,122.1188,0.8863,5.6456
,,,,,,,,,
110520_proxOrg_FFU,F05,13,30288.5006,37,650.1187,1426.1513,940.0222,0.6591,206.5078
,,,,,,,,,
110520_proxOrg_FFU,F05,14,2623.9345,7,613.5831,272.5418,249.4644,0.9153,43.0427
,,,,,,,,,
110520_proxOrg_FFU,F05,15,572.9937,2,672.6667,93.1203,91.1862,0.9792,141.0207
,,,,,,,,,
110520_proxOrg_FFU,F05,16,1510.2285,3,581.7816,165.4635,159.7127,0.9652,79.216
,,,,,,,,,
110520_proxOrg_FFU,F05,17,3963.6099,5,600.4163,382.6458,353.6832,0.9243,162.6916
,,,,,,,,,
110520_proxOrg_FFU,F05,18,539.0983,0,519.6327,122.4908,115.7617,0.9451,613.3384
,,,,,,,,,
110520_proxOrg_FFU,F05,19,508.431,0,530.0063,94.483,93.1719,0.9861,271.9051
,,,,,,,,,
110520_proxOrg_FFU,F05,20,1326.7629,1,856.7539,205.103,169.1446,0.8247,214.526
,,,,,,,,,
110520_proxOrg_FFU,F05,21,650.4689,0,545.8023,111.0802,107.4388,0.9672,246.8364
,,,,,,,,,
110520_proxOrg_FFU,F05,22,5587.3611,5,751.9437,372.7148,328.81,0.8822,385.6051
,,,,,,,,,
110520_proxOrg_FFU,F05,23,667.6856,0,540.7099,141.1321,134.3373,0.9519,190.553
,,,,,,,,,
110520_proxOrg_FFU,F05,24,2114.4274,2,716.8509,200.4503,193.9086,0.9674,556.1556
,,,,,,,,,
110520_proxOrg_FFU,F05,25,6912.5099,8,771.9791,529.806,436.1829,0.8233,75.9576
,,,,,,,,,
110520_proxOrg_FFU,F05,26,11717.5866,26,661.3608,601.5416,526.4384,0.8751,181.0943
,,,,,,,,,
110520_proxOrg_FFU,F05,27,1580.1713,3,540.3596,220.3069,191.1376,0.8676,171.6901
,,,,,,,,,
110520_proxOrg_FFU,F05,28,974.3583,2,571.0756,136.0192,131.2103,0.9646,24.8068
,,,,,,,,,
110520_proxOrg_FFU,F06,1,2309.7295,6,804.6233,260.1244,213.0088,0.8189,176.1257
,,,,,,,,,
110520_proxOrg_FFU,F06,2,1178.2687,2,744.8612,133.1895,129.9751,0.9759,37.977
,,,,,,,,,
110520_proxOrg_FFU,F06,3,10646.9223,10,591.918,745.1906,573.4813,0.7696,374.7474
,,,,,,,,,
110520_proxOrg_FFU,F06,4,1240.1413,2,606.0933,173.3019,150.7999,0.8702,434.0685
,,,,,,,,,
110520_proxOrg_FFU,F06,5,811.3376,2,800.5703,107.0784,106.2299,0.9921,473.9194
,,,,,,,,,
110520_proxOrg_FFU,F06,6,658.5392,1,573.0392,95.8763,94.0229,0.9807,595.602
,,,,,,,,,
110520_proxOrg_FFU,F06,7,750.541,2,622.4616,102.6036,100.6001,0.9805,787.8481
,,,,,,,,,
110520_proxOrg_FFU,F06,8,646.7027,0,521.8594,97.6992,95.8922,0.9815,698.0395
,,,,,,,,,
110520_proxOrg_FFU,F06,9,2807.4001,5,622.5468,297.8368,260.3907,0.8743,314.4009
,,,,,,,,,
110520_proxOrg_FFU,F06,10,1283.1831,1,796.4377,136.4489,132.5491,0.9714,452.431
,,,,,,,,,
110520_proxOrg_FFU,F06,11,1421.4548,0,581.1552,144.2441,140.2653,0.9724,140.876
,,,,,,,,,
110520_proxOrg_FFU,F06,12,7771.7314,9,645.5504,451.6253,397.8301,0.8809,309.5931
,,,,,,,,,
110520_proxOrg_FFU,F06,13,2680.9649,2,690.292,250.8064,242.178,0.9656,182.9503
,,,,,,,,,
110520_proxOrg_FFU,F06,14,423.4235,1,678.4066,76.3451,76.0746,0.9965,7.3993
,,,,,,,,,
110520_proxOrg_FFU,F06,15,575.1458,2,712.8204,87.9336,87.0167,0.9896,91.3639
,,,,,,,,,
110520_proxOrg_FFU,F06,16,4503.7843,10,662.2855,375.4403,325.5822,0.8672,45.666
,,,,,,,,,
110520_proxOrg_FFU,F06,17,4838.4341,8,689.2511,317.3985,292.7291,0.9223,157.3215
,,,,,,,,,
110520_proxOrg_FFU,F06,18,5829.4711,0,559.4059,378.5702,348.7129,0.9211,578.2792
,,,,,,,,,
110520_proxOrg_FFU,F06,19,8883.2854,1,585.3634,415.202,389.8837,0.939,479.1949
,,,,,,,,,
110520_proxOrg_FFU,F06,20,1501.0821,1,659.6491,205.1462,182.9904,0.892,16.851
,,,,,,,,,
110520_proxOrg_FFU,F06,21,13469.9251,21,667.2875,746.4238,589.8027,0.7902,59.9031
,,,,,,,,,
110520_proxOrg_FFU,F06,22,1083.0388,0,531.0661,188.4321,172.9054,0.9176,62.8737
,,,,,,,,,
110520_proxOrg_FFU,F06,23,2012.7412,0,515.9163,173.4798,167.3355,0.9646,24.4667
,,,,,,,,,
110520_proxOrg_FFU,F07,1,246.4142,1,578.3974,78.3155,76.8107,0.9808,5.2001
,,,,,,,,,
110520_proxOrg_FFU,F07,2,1070.1263,2,571.0322,134.5522,130.6759,0.9712,77.8513
,,,,,,,,,
110520_proxOrg_FFU,F07,3,3936.7088,0,517.8568,268.3799,255.526,0.9521,404.9162
,,,,,,,,,
110520_proxOrg_FFU,F07,4,14517.9924,14,603.4148,670.0914,550.517,0.8216,101.558
,,,,,,,,,
110520_proxOrg_FFU,F07,5,12592.9488,12,624.7362,725.5299,603.6292,0.832,721.0021
,,,,,,,,,
110520_proxOrg_FFU,F07,6,1826.0475,1,675.3403,173.5841,167.2877,0.9637,706.7229
,,,,,,,,,
110520_proxOrg_FFU,F07,7,1102.4076,1,649.328,127.4689,123.922,0.9722,180.4798
,,,,,,,,,
110520_proxOrg_FFU,F07,8,1571.563,1,586.0548,179.3352,173.2012,0.9658,632.0908
,,,,,,,,,
110520_proxOrg_FFU,F07,9,1050.7575,1,586.7215,134.4785,126.6386,0.9417,177.2402
,,,,,,,,,
110520_proxOrg_FFU,F07,10,597.7427,0,552.7318,94.4093,91.7527,0.9719,92.5242
,,,,,,,,,
110520_proxOrg_FFU,F07,11,38401.3381,34,608.5712,2098.9451,1039.7734,0.4954,140.1384
,,,,,,,,,
110520_proxOrg_FFU,F07,12,1340.2134,5,931.5753,146.5704,141.5507,0.9658,210.7882
,,,,,,,,,
110520_proxOrg_FFU,F07,13,1534.4395,0,629.0922,170.3679,167.7356,0.9845,17.134
,,,,,,,,,
110520_proxOrg_FFU,F07,14,775.2901,2,545.3796,110.0429,107.5254,0.9771,60.2083
,,,,,,,,,
110520_proxOrg_FFU,F07,15,1373.5708,2,638.1148,157.2386,151.9797,0.9666,204.1496
,,,,,,,,,
110520_proxOrg_FFU,F07,16,5023.5137,4,612.1509,355.4668,307.8135,0.8659,208.2304
,,,,,,,,,
110520_proxOrg_FFU,F07,17,21709.1978,8,649.1996,720.656,629.0029,0.8728,311.0439
,,,,,,,,,
110520_proxOrg_FFU,F07,18,11041.8306,6,623.3424,589.3759,492.8948,0.8363,542.2837
,,,,,,,,,
110520_proxOrg_FFU,F07,19,6996.9794,6,666.862,403.9083,344.1416,0.852,280.2641
,,,,,,,,,
110520_proxOrg_FFU,F07,20,1100.7935,1,580.8255,143.5627,138.336,0.9636,613.9622
,,,,,,,,,
110520_proxOrg_FFU,F07,21,9001.6503,10,698.8166,629.1197,485.7376,0.7721,484.9691
,,,,,,,,,
110520_proxOrg_FFU,F07,22,24136.7542,43,718.4392,586.2081,561.8102,0.9584,152.6579
,,,,,,,,,
110520_proxOrg_FFU,F07,23,2823.0027,4,704.8811,323.7394,263.9631,0.8154,546.9692
,,,,,,,,,
110520_proxOrg_FFU,F07,24,200.1443,1,836.2608,58.3851,58.8894,1.0086,4.2728
,,,,,,,,,
110520_proxOrg_FFU,F07,25,826.4022,0,643.6868,116.3406,112.314,0.9654,313.0033
,,,,,,,,,
110520_proxOrg_FFU,F07,26,513.8112,0,3283.7068,83.7843,82.9445,0.99,372.9863
,,,,,,,,,
110520_proxOrg_FFU,F07,27,12124.3314,14,680.4059,643.4337,473.2856,0.7356,471.8579
,,,,,,,,,
110520_proxOrg_FFU,F07,28,13858.9151,8,650.444,504.4321,467.4415,0.9267,43.345
,,,,,,,,,
110520_proxOrg_FFU,F07,29,2106.8951,1,622.0998,227.5377,210.843,0.9266,17.7307
,,,,,,,,,
110520_proxOrg_FFU,F07,30,2845.5997,0,549.8461,250.8928,228.3853,0.9103,99.3938
,,,,,,,,,
110520_proxOrg_FFU,F07,31,11311.9178,5,683.7179,635.8165,554.8248,0.8726,35.3043
,,,,,,,,,
110520_proxOrg_FFU,F07,32,585.9062,0,510.0496,111.1234,103.6067,0.9324,37.4218
,,,,,,,,,
110520_proxOrg_FFU,F07,33,37.6616,1,531.1571,37.2089,37.6057,1.0107,1.5927
,,,,,,,,,
110520_proxOrg_FFU,F07,34,21684.9868,27,631.7239,1074.1651,709.1337,0.6602,195.0073
,,,,,,,,,
110520_proxOrg_FFU,F07,35,22284.8816,43,651.1038,1168.1879,813.5999,0.6965,95.4668
,,,,,,,,,
110520_proxOrg_FFU,F07,36,1186.8771,0,638.7765,139.1617,134.3527,0.9654,32.5099
,,,,,,,,,
110520_proxOrg_FFU,F08,1,12436.3843,25,697.9893,672.5347,543.1666,0.8076,57.7475
,,,,,,,,,
110520_proxOrg_FFU,F08,2,1610.8386,1,622.1884,207.7853,192.829,0.928,179.3109
,,,,,,,,,
110520_proxOrg_FFU,F08,3,1197.0995,3,505.9479,129.6478,125.5506,0.9684,124.967
,,,,,,,,,
110520_proxOrg_FFU,F08,4,3015.0767,3,709.0742,208.3192,201.3778,0.9667,51.4512
,,,,,,,,,
110520_proxOrg_FFU,F08,5,1338.0613,3,560.3466,152.5427,146.9659,0.9634,65.6587
,,,,,,,,,
110520_proxOrg_FFU,F08,6,611.7313,2,646.8558,100.707,98.9356,0.9824,35.373
,,,,,,,,,
110520_proxOrg_FFU,F08,7,24277.178,37,614.7226,1438.2075,884.5706,0.6151,235.0229
,,,,,,,,,
110520_proxOrg_FFU,F08,8,12805.4676,10,697.7737,593.66,503.8971,0.8488,103.068
,,,,,,,,,
110520_proxOrg_FFU,F08,9,1243.9074,5,846.5484,141.7092,137.7463,0.972,163.6915
,,,,,,,,,
110520_proxOrg_FFU,F08,10,3344.8843,0,715.2714,264.378,244.7593,0.9258,282.2663
,,,,,,,,,
110520_proxOrg_FFU,F08,11,1637.7397,1,742.7536,163.3583,157.5729,0.9646,256.7085
,,,,,,,,,
110520_proxOrg_FFU,F08,12,17710.0784,21,676.3279,1228.0705,768.9069,0.6261,150.4163
,,,,,,,,,
110520_proxOrg_FFU,F08,13,779.5942,0,550.6329,125.0688,119.3377,0.9542,55.6004
,,,,,,,,,
110520_proxOrg_FFU,F08,14,4499.4801,6,621.6836,387.9188,320.3786,0.8259,348.2807
,,,,,,,,,
110520_proxOrg_FFU,F08,15,2093.9826,2,574.8309,191.7957,184.3716,0.9613,102.6343
,,,,,,,,,
110520_proxOrg_FFU,F08,16,1424.6829,1,593.8369,151.4011,145.0505,0.9581,223.6269
,,,,,,,,,
110520_proxOrg_FFU,F08,17,3042.5158,1,597.11,232.6074,221.1613,0.9508,131.5624
,,,,,,,,,
110520_proxOrg_FFU,F08,18,1556.4984,3,614.6772,170.7544,164.46,0.9631,22.8588
,,,,,,,,,
110520_proxOrg_FFU,F08,19,845.771,1,564.8632,119.422,116.0492,0.9718,132.796
,,,,,,,,,
110520_proxOrg_FFU,F08,20,2806.3241,3,609.0119,261.205,234.7926,0.8989,52.6073
,,,,,,,,,
110520_proxOrg_FFU,F08,21,636.4803,0,540.2291,128.58,115.0815,0.895,133.9136
,,,,,,,,,
110520_proxOrg_FFU,F08,22,2008.4371,3,593.4208,187.499,180.3287,0.9618,221.1253
,,,,,,,,,
110520_proxOrg_FFU,F08,23,910.8717,2,733.4767,116.4448,112.7819,0.9685,260.704
,,,,,,,,,
110520_proxOrg_FFU,F08,24,8330.7365,10,719.0897,395.5971,370.301,0.9361,240.1267
,,,,,,,,,
110520_proxOrg_FFU,F08,25,932.9306,0,512.2866,128.9359,123.9677,0.9615,37.6207
,,,,,,,,,
110520_proxOrg_FFU,F08,26,720.4118,0,552.6296,129.4393,118.8797,0.9184,478.4428
,,,,,,,,,
